primaryTitle,startYear,runtimeMinutes
Crypto,2019,105
Little Baby,2019,105
1917,2019,119
Into the Labyrinth,2019,130
Portrait of a Lady on Fire,2019,122
Kidnapping Stella,2019,89
An Affair to Die For,2019,82
Last Christmas,2019,103
The Farewell,2019,100
The Climb,2019,98
Buffaloed,2019,95
De De Pyaar De,2019,135
Corpus Christi,2019,115
Waves,2019,135
The Specials,2019,114
Eternal Code,2019,105
Child's Play,2019,90
The Blackout,2019,127
The Fable,2019,123
21 Bridges,2019,99
The Dead Don't Die,2019,104
Can You Keep a Secret?,2019,94
I Trapped the Devil,2019,82
Jungleland,2019,90
Blackbird,2019,97
Jallikattu,2019,95
Queen & Slim,2019,132
Circus of Books,2019,92
Majili,2019,154
The Collini Case,2019,123
Piranhas,2019,111
The Silence of the Marsh,2019,92
See You Yesterday,2019,84
Daniel Isn't Real,2019,100
Axone,2019,104
Rewind,2019,86
Justice League vs the Fatal Five,2019,77
Wonder Woman: Bloodlines,2019,83
Mercy Black,2019,88
Apollo 11,2019,93
Matthias & Maxime,2019,119
Midsommar,2019,148
School Life,2019,111
Tyger Tyger,2019,92
Ema,2019,107
10 Minutes Gone,2019,89
Come to Daddy,2019,96
Torpedo,2019,102
Avengement,2019,87
Straight Up,2019,95
Pokémon: Mewtwo Strikes Back - Evolution,2019,98
Guava Island,2019,55
Karakomik Filmler: Kaçamak,2019,60
Batla House,2019,146
The Miracle 2: Love,2019,129
Max Winslow and the House of Secrets,2019,98
The Sky Is Pink,2019,143
Alice and the Mayor,2019,103
Luka Chuppi,2019,126
The Nomads,2019,97
Game Over,2019,102
One Child Nation,2019,83
The Chaos Class Again,2019,106
Virus,2019,152
Knives Out,2019,130
Jersey,2019,157
"Yes, God, Yes",2019,78
Military Wives,2019,112
Valhalla - The Legend of Thor,2019,105
Petta,2019,171
And Then We Danced,2019,113
Adopt a Highway,2019,81
Greed,2019,104
Memory: The Origins of Alien,2019,95
American Hangman,2019,99
Sextuplets,2019,97
Who Would You Take to a Deserted Island?,2019,93
Commando 3,2019,133
Made in China,2019,128
Kabir Singh,2019,173
Seventeen,2019,99
Honeyland,2019,89
Cargo,2019,119
Z,2019,83
After She Wakes,2019,78
The Assistant,2019,87
Impetigore,2019,106
Tottaa Pataaka Item Maal,2019,107
Inner City Rats,2019,73
Ravening,2019,107
Bumperkleef,2019,86
Saint Frances,2019,101
Synchronic,2019,102
Unplanned,2019,109
Girl on the Third Floor,2019,93
Bliss,2019,80
Good Sam,2019,89
Turkish Ice-Cream,2019,123
The Immortal,2019,116
The Tunnel,2019,105
Chhichhore,2019,143
Laal Kaptaan,2019,155
Zombi Child,2019,103
Last Breath,2019,90
"Live Twice, Love Once",2019,101
Rocks,2019,93
Dark Waters,2019,126
Son Rise,2019,49
Dogs Don't Wear Pants,2019,105
Cold Blood,2019,91
Kingdom,2019,134
Notebook,2019,115
When Hitler Stole Pink Rabbit,2019,119
Queen Marie of Romania,2019,110
Promare,2019,111
Playing with Fire,2019,96
Dark Light,2019,90
"Endings, Beginnings",2019,110
Despite Everything,2019,78
Chitralahari,2019,131
White Lie,2019,96
La Belle Époque,2019,115
Motichoor Chaknachoor,2019,150
Sibyl,2019,100
Dolly Kitty and Those Twinkling Stars,2019,126
Trick,2019,100
Held for Ransom,2019,138
Human Capital,2019,98
I Am Woman,2019,116
Ride Your Wave,2019,95
Skyfire,2019,97
Little Joe,2019,105
Quick,2019,132
First Cow,2019,122
Konosuba!: God's Blessing on This Wonderful World! - Legend of Crimson,2019,90
Kadaram Kondan,2019,121
The Ruthless,2019,111
El Camino: A Breaking Bad Movie,2019,122
Spiral,2019,87
Marjaavaan,2019,152
Dream Girl,2019,132
Mission Mangal,2019,130
Mosul,2019,86
Tall Girl,2019,101
Rattlesnake,2019,85
Bigil,2019,179
Driving Licence,2019,135
Uyare,2019,125
The Best Is Yet to Come,2019,117
Blue Story,2019,91
White Snake,2019,99
Driveways,2019,83
Oh Baby,2019,161
American Factory,2019,110
Cold Case Hammarskjöld,2019,128
Jexi,2019,84
Koko-di Koko-da,2019,89
The Death of Dick Long,2019,100
Hail Satan?,2019,95
Knock Down the House,2019,87
Untouchable,2019,98
Debt Fees,2019,90
Between Two Ferns: The Movie,2019,82
Furie,2019,98
Hello World,2019,97
A Tale of Three Sisters,2019,108
Secret Obsession,2019,97
Bala,2019,133
Weathering with You,2019,112
Father There Is Only One,2019,98
One Piece: Stampede,2019,101
Bell Bottom,2019,130
Bir Ask Iki Hayat,2019,106
In Search of Darkness,2019,264
Ishq,2019,134
3022,2019,91
Asuran,2019,141
Our Ladies,2019,106
Pagalpanti,2019,149
Pocket Hercules: Naim Süleymanoglu,2019,141
Portrait of Beauty,2019,127
Papicha,2019,108
Android Kunjappan Ver 5.25,2019,140
Ardaas Karaan,2019,140
Extreme Job,2019,111
iSmart Shankar,2019,140
PM Narendra Modi,2019,136
Alien Warfare,2019,88
Leaving Neverland,2019,240
Rolling Thunder Revue,2019,142
"So Long, My Son",2019,185
Better Days,2019,135
Our Friend,2019,124
For Sama,2019,100
Everybody's Everything,2019,116
Trauma Center,2019,87
An Easy Girl,2019,92
The Man Without Gravity,2019,107
The Wild Goose Lake,2019,113
Arab Blues,2019,88
Bait,2019,89
The Secret Men Club,2019,105
American Son,2019,90
Gaddalakonda Ganesh,2019,130
Cinayet Süsü,2019,112
Gang Leader,2019,155
Nerkonda Paarvai,2019,157
Pati Patni Aur Woh,2019,126
You Will Die at 20,2019,103
Get Duked!,2019,87
Friend Zone,2019,118
Brochevarevarura,2019,138
The Dude in Me,2019,122
NiNoKuni,2019,106
Zombie for Sale,2019,112
Panodrama,2019,64
Master Cheng,2019,114
The Blonde One,2019,108
Anukoni Athidhi,2019,136
"A White, White Day",2019,109
I Lost My Body,2019,81
Hope,2019,125
The Hard Way,2019,92
When the Moon Was Full,2019,131
Just 6.5,2019,131
The Banana Splits Movie,2019,89
Love Struck Sick,2019,92
Two of Us,2019,99
End of the Century,2019,84
Children of the Sea,2019,111
Falling Inn Love,2019,98
Chasing Happiness,2019,96
VFW,2019,92
Kaithi,2019,145
The Witches,2020,106
Lost Girls and Love Hotels,2020,97
Fantasy Island,2020,109
The Rental,2020,88
Hunted,2020,87
Love Aaj Kal,2020,142
Guest House,2020,84
Unhinged,2020,90
Guilty,2020,119
Antebellum,2020,105
Made in Abyss: Dawn of the Deep Soul,2020,113
Breaking Surface,2020,82
Earth and Blood,2020,80
Apples,2020,91
Tribal Get Out Alive,2020,86
Scare Me,2020,104
Rogue City,2020,116
Valley of the Dead,2020,101
Zenek,2020,115
Behind the Line: Escape to Dunkirk,2020,87
The Quarry,2020,98
The Prom,2020,130
Dangerous Lies,2020,96
Forensic,2020,134
Soorarai Pottru,2020,153
Alone,2020,92
Bye Bye Morons,2020,87
The Boys in the Band,2020,121
Pareeksha,2020,120
As I Am,2020,62
The Dark and the Wicked,2020,95
Ghost Stories,2020,144
Serious Men,2020,114
Class of '83,2020,98
Mrs. Serial Killer,2020,106
"Love, Weddings & Other Disasters",2020,96
I'm Your Woman,2020,120
Boys from County Hell,2020,88
Light from the Tower,2020,77
The Father,2020,97
Girl Lost: A Hollywood Story,2020,90
Work It,2020,93
French Exit,2020,113
Coolie No. 1,2020,134
Feral State,2020,84
Rose Island,2020,117
Another Round,2020,117
Survive the Night,2020,90
Sightless,2020,89
The Decline,2020,83
Force of Nature,2020,91
12 Hour Shift,2020,86
Shubh Mangal Zyada Saavdhan,2020,117
Fatman,2020,100
Becky,2020,93
Budapest Heist,2020,104
Secret Society of Second Born Royals,2020,99
Your Name Engraved Herein,2020,118
Ricos de Amor,2020,104
Gulabo Sitabo,2020,124
Blithe Spirit,2020,99
Four Good Days,2020,100
How I Became a Super Hero,2020,97
Gunjan Saxena: The Kargil Girl,2020,112
Laxmii,2020,141
Nightlife,2020,111
The Dinner Party,2020,116
The Man Who Sold His Skin,2020,104
After We Collided,2020,105
The Windermere Children,2020,88
Mandibles,2020,77
I Am Greta,2020,97
The Stronghold,2020,105
Tolo Tolo,2020,90
Ask Tesadüfleri Sever 2,2020,124
Schoolgirls,2020,97
The Way We Are,2020,121
Nine Days,2020,124
Lost Bullet,2020,92
Summer of 85,2020,101
Bhoot: Part One - The Haunted Ship,2020,114
Karakomik Filmler: Emanet,2020,60
The Trip to Greece,2020,103
I Hate Summer,2020,110
Double World,2020,110
Ma Rainey's Black Bottom,2020,94
Lootcase,2020,132
Half Brothers,2020,96
The Invisible Man,2020,124
The Forgotten Battle,2020,124
Silver Skates,2020,130
The Call,2020,112
The Midnight Sky,2020,118
The Main Event,2020,101
Ginny Weds Sunny,2020,125
Baba Parasi,2020,116
Dreamkatcher,2020,85
Dara of Jasenovac,2020,130
Unpregnant,2020,103
We Can Be Heroes,2020,100
One Night in Miami...,2020,114
Mank,2020,131
#Alive,2020,98
Christmas on the Square,2020,98
The Life Ahead,2020,94
Minari,2020,115
The Forty-Year-Old Version,2020,123
Shylock,2020,130
Safety,2020,122
The Last Shift,2020,90
The Swarm,2020,101
Hubie Halloween,2020,103
After Love,2020,89
Ponmagal Vandhal,2020,123
The Killing of Two Lovers,2020,85
The Trial of the Chicago 7,2020,129
Held,2020,94
Feel the Beat,2020,109
Anjaam Pathiraa,2020,144
Nobody Knows I'm Here,2020,91
Suraj Pe Mangal Bhari,2020,141
Audrey,2020,100
Airplane Mode,2020,96
Honeydew,2020,106
Spell,2020,91
The Boy Behind the Door,2020,88
Sarileru Neekevvaru,2020,169
Dwitiyo Purush,2020,129
Dear Comrades!,2020,121
Let Them All Talk,2020,113
18 Presents,2020,115
Pixie,2020,93
Taish,2020,143
Bill & Ted Face the Music,2020,91
Khaali Peeli,2020,119
365 Days,2020,114
I Used to Go Here,2020,80
The Sleepover,2020,100
The Binding,2020,93
The Crimes That Bind,2020,99
Bahut Hua Sammaan,2020,125
Love Mocktail,2020,153
Freaky,2020,102
Righteous Villains,2020,75
Klovn the Final,2020,94
Shikara,2020,118
Debt Collectors,2020,97
Ultras,2020,108
Under the Riccione Sun,2020,101
Chick Fight,2020,97
The Heist of the Century,2020,114
Malasaña 32,2020,104
Thappad,2020,142
Shakuntala Devi,2020,127
The Furnace,2020,116
Sky High,2020,121
World Famous Lover,2020,154
Miami Bici,2020,98
The Binge,2020,98
Tove,2020,103
"My Donkey, My Lover & I",2020,96
Class Action Park,2020,90
The Babysitter: Killer Queen,2020,101
The People Upstairs,2020,82
Demon Slayer the Movie: Mugen Train,2020,117
Nocturne,2020,90
Fat Fiction,2020,102
The Stylist,2020,105
Fatal Affair,2020,89
The Christmas Chronicles: Part Two,2020,112
All Hands on Deck,2020,95
Enforcement,2020,108
My Heart Can't Beat Unless You Tell It To,2020,90
Boys State,2020,109
"Love, Guaranteed",2020,90
Indoo Ki Jawani,2020,119
Choke,2020,73
The Paramedic,2020,94
The Wolf of Snow Hollow,2020,85
Oh My Kadavule,2020,151
Out of My League,2020,91
Pieces of a Woman,2020,126
Supernova,2020,95
Paydirt,2020,81
Bheeshma,2020,150
The Princess Switch: Switched Again,2020,96
The Duke,2020,95
Durgamati: The Myth,2020,155
Kappela,2020,113
Doordarshan,2020,119
Dia,2020,137
Nobody Sleeps in the Woods Tonight,2020,102
Books of Blood,2020,107
Psycho Goreman,2020,95
Archenemy,2020,90
Cadaver,2020,86
Nowhere Special,2020,96
The Painter and the Thief,2020,106
Mookuthi Amman,2020,134
Gabriel's Inferno: Part One,2020,124
Shiva Baby,2020,77
Ayyappanum Koshiyum,2020,177
Penguin,2020,132
Uncle Frank,2020,95
Acrylic,2020,78
Luz,2020,118
Some Kind of Heaven,2020,83
The Man Standing Next,2020,114
Mucho Mucho Amor: The Legend of Walter Mercado,2020,96
The Dissident,2020,119
V,2020,140
Memories of My Father,2020,136
Horse Girl,2020,103
Miss Americana,2020,85
A Fall from Grace,2020,120
Coded Bias,2020,86
Dick Johnson Is Dead,2020,89
Feels Good Man,2020,92
Welcome to Chechnya,2020,107
Assassins,2020,104
Into the Deep,2020,90
The Mole Agent,2020,84
The Truffle Hunters,2020,84
Spree,2020,93
Karakomik Filmler: Deli,2020,60
Time,2020,81
The Disciple,2020,129
You Know Him,2020,105
Kartoffelsalat 3 - Das Musical,2020,92
You Cannot Kill David Arquette,2020,91
The Yin-Yang Master: Dream of Eternity,2020,132
Run Hide Fight,2020,109
Gunda,2020,93
The Social Dilemma,2020,94
HIT,2020,125
The Beast,2020,97
Dance of the 41,2020,99
Bayi Toplantisi,2020,114
Varane Avashyamund,2020,145
Lapsis,2020,108
Eltilerin Savasi,2020,118
Kalashnikov,2020,110
Masameer: The Movie,2020,110
Rogue,2020,105
Draupathi,2020,159
She Dies Tomorrow,2020,86
Beastie Boys Story,2020,119
Undine,2020,91
Shithouse,2020,100
Choked,2020,114
AK vs AK,2020,108
Riders of Justice,2020,116
Hard Kill,2020,98
Mother,2020,126
"Crazy, Not Insane",2020,119
Godmothered,2020,110
Uncle Peckerhead,2020,97
The 2nd,2020,93
The Woman Who Ran,2020,77
There Is No Evil,2020,151
Lucky,2020,83
Bamfaad,2020,102
Chal Mera Putt 2,2020,124
Don't Listen,2020,97
Drown,2020,120
Sun Children,2020,99
Time to Hunt,2020,134
Vicious Fun,2020,101
Leyla Everlasting,2020,112
Superdeep,2020,115
Pokémon the Movie: Secrets of the Jungle,2020,99
The Sun of Gnosis,2020,120
The Edge of All We Know,2020,99
David Byrne's American Utopia,2020,105
Athlete A,2020,103
Sputnik,2020,113
Winter,2020,76
Derek DelGaudio's In & Of Itself,2020,90
A Whisker Away,2020,104
Virgin Bhanupriya,2020,111
One-Way to Tomorrow,2020,90
David Attenborough: A Life on Our Planet,2020,83
Made You Look: A True Story About Fake Art,2020,94
Elephant,2020,86
Trump Card,2020,103
Have a Good Trip,2020,85
Anything for Jackson,2020,97
One Night in Bangkok,2020,105
Becoming,2020,89
Rent-A-Pal,2020,108
Intuition,2020,116
Quarantine Girl,2020,61
Sinful,2020,74
Black Box,2020,100
Unfit: The Psychology of Donald Trump,2020,83
Bulbbul,2020,94
Little Big Women,2020,123
The Last Regret,2020,90
Attack on Titan: Chronicle,2020,122
"The Things We Say, the Things We Do",2020,122
Sweat,2020,106
Gagarine,2020,98
The Big Hit,2020,105
Beginning,2020,130
The Claus Family,2020,96
New Order,2020,86
Preparations to Be Together for an Unknown Period of Time,2020,95
Raat Akeli Hai,2020,149
Songbird,2020,84
Black Is King,2020,85
Valley Girl,2020,102
C U Soon,2020,98
Minor Premise,2020,95
Anelka: Misunderstood,2020,94
The Plot Against the President,2020,91
Words Bubble Up Like Soda Pop,2020,87
Meka Suri,2020,86
Host,2020,57
Comedy Couple,2020,117
Deliver Us from Evil,2020,108
Night in Paradise,2020,131
Violation,2020,107
The Old Ways,2020,90
Asalu Em Jarigindhante,2020,110
30 Years and 15 Minutes,2020,95
Freaks: You're One of Us,2020,92
Deathstroke: Knights & Dragons - The Movie,2020,87
"Josee, the Tiger and the Fish",2020,99
Evil Eye,2020,90
My Octopus Teacher,2020,85
London Confidential,2020,77
Atkan Chatkan,2020,126
The Call,2020,97
Tiki Taka,2020,104
American Murder: The Family Next Door,2020,83
A California Christmas,2020,106
Blackpink: Light Up the Sky,2020,79
Totally Under Control,2020,123
The Phenomenon,2020,100
Colour Photo,2020,140
Borat Subsequent Moviefilm,2020,95
Secrets of the Saqqara Tomb,2020,113
The Unhealer,2020,94
Operation Christmas Drop,2020,95
Middle Class Melodies,2020,135
The Mole: Undercover in North Korea,2020,123
Midnight at the Magnolia,2020,87
Just Another Christmas,2020,100
Yakuza and the Family,2020,136
Welcome Home,2020,126
321 Action,2020,100
Stand by Me Doraemon 2,2020,96
Unpaused,2020,113
Folklore: The Long Pond Studio Sessions,2020,105
"Ariana Grande: Excuse Me, I Love You",2020,97
All My Friends Are Dead,2020,96
Beyond the Infinite Two Minutes,2020,70
Demon Slayer: Kimetsu no Yaiba - The Hashira Meeting Arc,2020,106
Demon Slayer: Kimetsu no Yaiba - Mt. Natagumo Arc,2020,138
Bad Boys for Life,2020,124
Desperados,2020,105
The Last Days of American Crime,2020,148
Bloodshot,2020,109
Most Wanted,2020,125
Phineas and Ferb the Movie: Candace Against the Universe,2020,86
Death of Me,2020,94
Honest Thief,2020,99
2067,2020,114
Last Moment of Clarity,2020,90
Interreflections,2020,165
The Broken Hearts Gallery,2020,109
Fatima,2020,113
Love and Monsters,2020,109
My Salinger Year,2020,101
Hunter Hunter,2020,93
Rebecca,2020,123
Wendy,2020,111
The Secret Garden,2020,99
The Croods: A New Age,2020,95
Soul,2020,100
Artemis Fowl,2020,95
Lost Girls,2020,95
Timecrafters: The Treasure of Pirate's Cove,2020,105
Scoob!,2020,93
All Together Now,2020,92
Algorithm: BLISS,2020,101
A Secret Love,2020,81
Nathan's Kingdom,2020,93
A Nice Girl Like You,2020,94
Cut Throat City,2020,123
The Grudge,2020,94
The One and Only Ivan,2020,95
Yaara,2020,130
Ghoomketu,2020,108
Sonic the Hedgehog,2020,99
All the Bright Places,2020,107
Magic Camp,2020,100
All Day and a Night,2020,121
The Midas Touch,2020,110
The Postcard Killings,2020,104
Intersect,2020,119
The Lost Husband,2020,109
Chronicle of a Serial Killer,2020,99
Tar,2020,96
Echo Boomers,2020,94
Cross the Line,2020,92
The Secret: Dare to Dream,2020,107
The War with Grandpa,2020,94
Downhill,2020,86
Mulan,2020,115
Joe Bell,2020,94
The New Mutants,2020,94
The Craft: Legacy,2020,97
The Water Man,2020,91
Bad Hair,2020,102
The SpongeBob Movie: Sponge on the Run,2020,91
A Babysitter's Guide to Monster Hunting,2020,98
Stargirl,2020,107
1 Interrogation,2020,95
Zappa,2020,129
Turnt,2020,85
Love Wedding Repeat,2020,100
Six Minutes to Midnight,2020,99
The Dry,2020,117
Wolfwalkers,2020,103
The Willoughbys,2020,90
Tesla,2020,102
The Comeback Trail,2020,104
Zola,2020,86
Horizon Line,2020,92
Jailbreak Pact,2020,135
Through the Glass Darkly,2020,103
2 Hearts,2020,101
The Bay of Silence,2020,93
Come Away,2020,94
Mortal,2020,104
Disturbing the Peace,2020,91
Meander,2020,90
Belushi,2020,108
The Academy of Magic,2020,86
Underwater,2020,95
Spontaneous,2020,101
Escape from Pretoria,2020,106
Tread,2020,89
Unknown Origins,2020,96
Chemical Hearts,2020,93
The Empty Man,2020,137
Possessor,2020,103
Charlatan,2020,118
Greyhound,2020,91
The Paper Tigers,2020,108
The Woman in the Window,2020,100
Capone,2020,103
The Doorman,2020,97
Getaway,2020,76
The Banker,2020,120
Penguin Bloom,2020,95
Monsters of Man,2020,131
Berlin Alexanderplatz,2020,183
Clouds,2020,121
Monster Hunter,2020,103
Ghosts of War,2020,94
Asphalt Burning,2020,100
Embattled,2020,117
Bad Candy,2020,103
Trolls World Tour,2020,91
Life in a Year,2020,107
Dolittle,2020,101
Moon Rock for Monday,2020,100
Trance,2020,170
Tenet,2020,150
Hillbilly Elegy,2020,116
Timmy Failure: Mistakes Were Made,2020,99
Legacy of Lies,2020,101
Summerland,2020,99
Wild Mountain Thyme,2020,102
Stolen Season,2020,98
News of the World,2020,118
Archive,2020,109
Resistance,2020,120
The Serpent,2020,89
Come True,2020,105
The Swordsman,2020,100
Arthur & Merlin: Knights of Camelot,2020,90
Wonder Woman 1984,2020,151
Useless Humans,2020,77
The Rhythm Section,2020,109
Onward,2020,102
The Silencing,2020,93
Army of One,2020,87
Transference,2020,86
Cosmoball,2020,118
Superintelligence,2020,106
Aiyai: Wrathful Soul,2020,83
Ludo,2020,150
Seized,2020,85
Mark of the Devil,2020,82
English Dogs,2020,85
Money Plane,2020,82
The Eight Hundred,2020,149
Offering to the Storm,2020,139
The Banishing,2020,97
Behind You,2020,86
Khuda Haafiz,2020,133
Falling for Figaro,2020,104
The Devil All the Time,2020,138
Initiation,2020,96
The Glorias,2020,147
The Last Thing He Wanted,2020,115
Over the Moon,2020,95
The Call of the Wild,2020,100
The Turning,2020,94
Like a Boss,2020,83
Project Power,2020,113
The Old Guard,2020,125
Boss Level,2020,100
Parallel Minds,2020,86
Infamous,2020,100
Alone,2020,98
Birds of Prey,2020,109
And Tomorrow the Entire World,2020,111
Jingle Jangle: A Christmas Journey,2020,122
Greenland,2020,119
Die Känguru-Chroniken,2020,92
American Wisper,2020,91
Never Rarely Sometimes Always,2020,101
The Photograph,2020,106
Torbaaz,2020,133
Enola Holmes,2020,123
Critical Thinking,2020,117
Save Yourselves!,2020,93
Sadak 2,2020,133
Dating Amber,2020,92
Caveat,2020,88
Inheritance,2020,111
I'm Thinking of Ending Things,2020,134
The Stand In,2020,101
Black Water: Abyss,2020,98
The Night Clerk,2020,90
Ammonite,2020,117
Come Play,2020,96
Worth,2020,118
Last and First Men,2020,70
Kannum Kannum Kollaiyadithaal,2020,160
Words on Bathroom Walls,2020,110
Don't Tell a Soul,2020,83
Invasion,2020,134
Assassin 33 A.D.,2020,109
Fate/stay night [Heaven's Feel] III. spring song,2020,120
The Night,2020,105
Tanhaji: The Unsung Warrior,2020,135
The Unfamiliar,2020,89
Dil Bechara,2020,101
Go Karts,2020,102
Night of the Kings,2020,93
Kajillionaire,2020,104
The F**k-It List,2020,103
Follow Me,2020,91
John Henry,2020,91
Body Cam,2020,96
Looks That Kill,2020,92
You Should Have Left,2020,93
Greatland,2020,104
5th Borough,2020,95
My Spy,2020,99
The Hunt,2020,90
All My Life,2020,91
Bruised,2020,129
Shooting Heroin,2020,90
Amulet,2020,99
A Quiet Place Part II,2020,97
The Nest,2020,107
Stage Mother,2020,93
Baaghi 3,2020,143
Brothers by Blood,2020,105
The Courier,2020,112
Flashback,2020,97
Inmate Zero,2020,106
Shirley,2020,107
Friendsgiving,2020,95
A Dark Foe,2020,114
The Family Tree,2020,131
The Tax Collector,2020,95
Chintu Ka Birthday,2020,80
City of Salt,2020,115
Black Beauty,2020,110
Hamilton,2020,160
His House,2020,93
Happiest Season,2020,102
Bad Tales,2020,98
The Way Back,2020,108
Eurovision Song Contest: The Story of Fire Saga,2020,123
Rifkin's Festival,2020,88
Adverse,2020,94
Captors,2020,93
Occupation: Rainfall,2020,128
Kiss the Ground,2020,84
Spenser Confidential,2020,111
"Quo Vadis, Aida?",2020,101
Run,2020,90
Disclosure,2020,108
The East,2020,137
Violet Evergarden: The Movie,2020,140
Run Sweetheart Run,2020,104
The Last Blockbuster,2020,86
Proximity,2020,119
Rams,2020,118
The Block Island Sound,2020,99
Chaman Bahaar,2020,111
Sergio,2020,118
Finding You,2020,119
Butchers,2020,92
Ava,2020,96
Attack of the Unknown,2020,103
Fatale,2020,102
Concrete Cowboy,2020,111
The French Dispatch,2020,107
Peninsula,2020,116
The Lovebirds,2020,86
Se upp för Jönssonligan,2020,116
Monday,2020,116
Tigertail,2020,91
Angrezi Medium,2020,145
Crip Camp,2020,106
Extraction,2020,116
Centigrade,2020,89
One Second,2020,104
I Am Vengeance: Retaliation,2020,82
Vampires vs. the Bronx,2020,85
Percy Vs Goliath,2020,99
The Kid Detective,2020,100
Chhalaang,2020,136
Panga,2020,131
Miss Fisher & the Crypt of Tears,2020,101
Father,2020,120
Charm City Kings,2020,125
Murder to Mercy: The Cyntoia Brown Story,2020,96
Dinner in America,2020,106
An American Pickle,2020,88
Relic,2020,89
Simmer,2020,96
Irresistible,2020,101
Gretel & Hansel,2020,87
Fried Barry,2020,99
Psycho,2020,134
Andhaghaaram,2020,171
Breaking Fast,2020,92
Limbo,2020,104
Arkansas,2020,117
Falling,2020,112
Misbehaviour,2020,106
Brahms: The Boy II,2020,86
The Pale Door,2020,96
Minamata,2020,115
The Reckoning,2020,110
Cuties,2020,96
The Toll,2020,80
Fireball: Visitors from Darker Worlds,2020,97
Bigfoot Family,2020,89
Made in Italy,2020,94
Impractical Jokers: The Movie,2020,92
Emma.,2020,124
Mainstream,2020,94
Blood and Money,2020,89
Jawaani Jaaneman,2020,119
The Secrets We Keep,2020,97
Uncorked,2020,104
What Lies Below,2020,87
High Ground,2020,104
Mama Weed,2020,104
Surge,2020,105
The High Note,2020,113
Altered Carbon: Resleeved,2020,74
Fukushima 50,2020,122
Let Him Go,2020,113
The Occupant,2020,103
To All the Boys: P.S. I Still Love You,2020,101
"Te quiero, imbécil",2020,87
Skylines,2020,113
Digger,2020,101
The Best Years,2020,129
Girl,2020,92
The Roads Not Taken,2020,85
Triggered,2020,94
A Perfect Enemy,2020,89
The Big Ugly,2020,106
Love Sarah,2020,97
The Intergalactic Adventures of Max Cloud,2020,88
Palm Springs,2020,90
The Hater,2020,135
Never Gonna Snow Again,2020,116
Ala Vaikunthapurramuloo,2020,163
Hosts,2020,89
A Christmas Gift from Bob,2020,92
Mortal Kombat Legends: Scorpion's Revenge,2020,80
Shock Wave 2,2020,120
Black Bear,2020,104
Nishabdham,2020,120
On the Rocks,2020,96
Chhapaak,2020,120
Adu,2020,119
The Wrong Missy,2020,90
Promising Young Woman,2020,113
Jiu Jitsu,2020,102
Darbar,2020,159
The Adventures of Açela,2020,70
Street Dancer 3D,2020,146
The Scary House,2020,100
The Half of It,2020,104
The King of Staten Island,2020,136
Wander,2020,94
Shadow in the Cloud,2020,83
Vanguard,2020,107
Uncle Tom,2020,106
The Night House,2020,107
Sublet,2020,89
Aline,2020,126
Little Fish,2020,101
The World to Come,2020,105
Persian Lessons,2020,127
Slaxx,2020,77
Kindred,2020,101
Beasts Clawing at Straws,2020,108
Nomadland,2020,107
Bloody Hell,2020,93
Da 5 Bloods,2020,154
I Still Believe,2020,116
The Kissing Booth 2,2020,134
The Vanished,2020,115
Isi & Ossi,2020,113
Rising High,2020,94
The Owners,2020,92
Villain,2020,97
Breach,2020,92
Original Gangster,2020,110
Sylvie's Love,2020,114
Post Mortem,2020,115
The Bee Gees: How Can You Mend a Broken Heart,2020,111
Holidate,2020,104
Malang,2020,135
Dream Horse,2020,113
Mogul Mowgli,2020,89
I Care a Lot,2020,118
Coffee & Kareem,2020,88
Herself,2020,97
The Marriage Escape,2020,103
Coven,2020,92
Mortal Kombat,2021,110
Without Remorse,2021,109
Jungle Cruise,2021,127
Army of the Dead,2021,148
A Journal for Jordan,2021,131
The Little Things,2021,128
Clean,2021,94
The Humans,2021,108
Fear of Rain,2021,109
Bad President,2021,90
Bhuj: The Pride of India,2021,113
Twist,2021,90
The Stairs,2021,92
Bhoot Police,2021,129
The Tragedy of Macbeth,2021,105
False Positive,2021,92
Roohi,2021,134
My Little Pony: A New Generation,2021,90
Thunder Force,2021,106
Thalaivi,2021,153
Cinderella,2021,113
The Changed,2021,78
A Boy Called Christmas,2021,106
My True Fairytale,2021,86
Jolt,2021,91
Beckett,2021,110
Sensation,2021,99
Compartment Number 6,2021,107
Land,2021,89
Sardar Udham,2021,164
The Power of the Dog,2021,126
Shershaah,2021,135
Kadaisi Vivasayi,2021,122
Madame Claude,2021,112
Chehre,2021,139
Brother's Keeper,2021,85
Schumacher,2021,112
The Forever Purge,2021,103
Censor,2021,84
Finding 'Ohana,2021,123
Bliss,2021,103
Best Sellers,2021,102
Black Box,2021,129
The Shipment,2021,93
Spiral,2021,93
Lair,2021,96
The Catholic School,2021,106
My Best Friend Anne Frank,2021,103
The Exorcism of God,2021,98
CODA,2021,111
Eiffel,2021,108
Prayers for the Stolen,2021,110
The Worst Person in the World,2021,128
Detective Chinatown 3,2021,136
Petrov's Flu,2021,145
The War Below,2021,96
I Am Zlatan,2021,100
Serial (Bad) Weddings 3,2021,98
You Are Not My Mother,2021,93
Awake,2021,96
Rushed,2021,101
The Marco Effect,2021,125
Outside the Wire,2021,114
Mumbai Saga,2021,135
Lost Illusions,2021,149
Furioza,2021,139
Paranormal Activity: Next of Kin,2021,98
The Getaway King,2021,100
Nightbooks,2021,103
#Home,2021,158
Bunty Aur Babli 2,2021,138
